t_ms,s,thr
100.0,959,518.5
150.0,959,518.5
200.0,959,518.5
250.0,959,518.5
300.0,959,518.5
350.0,959,518.5
400.0,959,518.5
450.0,959,518.5
500.0,959,518.5
550.0,959,518.5
600.0,959,518.5
650.0,959,518.5
700.0,958,518.5
750.0,959,518.5
800.0,958,518.5
850.0,958,518.5
900.0,958,518.5
950.0,959,518.5
1000.0,959,518.5
1050.0,959,518.5
1100.0,959,518.5
1150.0,959,518.5
1200.0,958,518.5
1250.0,958,518.5
1300.0,958,518.5
1350.0,959,518.5
1400.0,958,518.5
1451.0,957,518.5
1501.0,956,518.5
1551.0,956,518.5
1601.0,957,518.5
1651.0,956,518.5
1701.0,956,518.5
1751.0,957,518.5
1801.0,956,518.5
1851.0,956,518.5
1901.0,957,518.5
1951.0,956,518.5
2001.0,957,518.5
2051.0,956,518.5
2101.0,956,518.5
2151.0,956,518.5
2201.0,956,518.5
2251.0,957,518.5
2301.0,956,518.5
2351.0,956,518.5
2401.0,956,518.5
2451.0,957,518.5
2501.0,956,518.5
2551.0,957,518.5
2601.0,956,518.5
2651.0,957,518.5
2701.0,957,518.5
2751.0,956,518.5
2801.0,956,518.5
2851.0,956,518.5
2902.0,956,518.5
2952.0,956,518.5
3002.0,957,518.5
3052.0,956,518.5
3102.0,957,518.5
3152.0,956,518.5
3202.0,956,518.5
3252.0,957,518.5
3302.0,956,518.5
3352.0,957,518.5
3402.0,956,518.5
3452.0,956,518.5
3502.0,957,518.5
3552.0,956,518.5
3602.0,957,518.5
3652.0,956,518.5
3702.0,956,518.5
3752.0,956,518.5
3802.0,956,518.5
3852.0,956,518.5
3902.0,956,518.5
3952.0,956,518.5
4002.0,956,518.5
4052.0,956,518.5
4102.0,956,518.5
4152.0,956,518.5
4202.0,956,518.5
4252.0,956,518.5
4302.0,956,518.5
4352.0,956,518.5
4402.0,956,518.5
4452.0,956,518.5
4502.0,956,518.5
4552.0,956,518.5
4602.0,957,518.5
4652.0,956,518.5
4702.0,956,518.5
4752.0,956,518.5
4802.0,956,518.5
4852.0,956,518.5
4902.0,956,518.5
4952.0,956,518.5
5002.0,955,518.5
5052.0,955,518.5
5102.0,955,518.5
5152.0,956,518.5
5202.0,955,518.5
5252.0,955,518.5
5302.0,955,518.5
5352.0,955,518.5
5402.0,955,518.5
5452.0,955,518.5
5502.0,956,518.5
5552.0,955,518.5
5602.0,955,518.5
5652.0,955,518.5
5702.0,956,518.5
5752.0,955,518.5
5803.0,956,518.5
5853.0,955,518.5
5903.0,955,518.5
5953.0,956,518.5
6003.0,956,518.5
6053.0,956,518.5
6103.0,955,518.5
6153.0,956,518.5
6203.0,956,518.5
6253.0,956,518.5
6303.0,955,518.5
6353.0,955,518.5
6403.0,955,518.5
6453.0,955,518.5
6503.0,956,518.5
6553.0,956,518.5
6603.0,955,518.5
6653.0,956,518.5
6703.0,956,518.5
6753.0,956,518.5
6803.0,955,518.5
6853.0,955,518.5
6903.0,956,518.5
6953.0,956,518.5
7003.0,956,518.5
7053.0,955,518.5
7103.0,955,518.5
7153.0,955,518.5
7203.0,955,518.5
7254.0,956,518.5
7304.0,955,518.5
7354.0,955,518.5
7404.0,956,518.5
7454.0,956,518.5
7504.0,956,518.5
7554.0,955,518.5
7604.0,955,518.5
7654.0,956,518.5
7704.0,956,518.5
7754.0,956,518.5
7804.0,956,518.5
7854.0,955,518.5
7904.0,955,518.5
7954.0,955,518.5
8004.0,955,518.5
8054.0,956,518.5
8104.0,955,518.5
8154.0,955,518.5
8204.0,955,518.5
8254.0,956,518.5
8304.0,955,518.5
8354.0,956,518.5
8404.0,955,518.5
8454.0,955,518.5
8504.0,956,518.5
8554.0,956,518.5
8604.0,955,518.5
8654.0,955,518.5
8704.0,955,518.5
8754.0,955,518.5
8804.0,955,518.5
8854.0,955,518.5
8904.0,955,518.5
8954.0,955,518.5
9004.0,956,518.5
9054.0,955,518.5
9104.0,955,518.5
9154.0,955,518.5
9204.0,955,518.5
9254.0,955,518.5
9304.0,955,518.5
9354.0,955,518.5
9404.0,955,518.5
9454.0,956,518.5
9504.0,956,518.5
9554.0,956,518.5
9604.0,955,518.5
9654.0,955,518.5
9704.0,955,518.5
9754.0,955,518.5
9804.0,956,518.5
9854.0,955,518.5
9904.0,955,518.5
9954.0,955,518.5
10004.0,955,518.5
10054.0,955,518.5
10104.0,955,518.5
10155.0,955,518.5
10205.0,955,518.5
10255.0,955,518.5
10305.0,956,518.5
10355.0,956,518.5
10405.0,955,518.5
10455.0,956,518.5
10505.0,955,518.5
10555.0,956,518.5
10605.0,956,518.5
10655.0,956,518.5
10705.0,955,518.5
10755.0,955,518.5
10805.0,956,518.5
10855.0,955,518.5
10905.0,955,518.5
10955.0,955,518.5
11005.0,956,518.5
11055.0,956,518.5
11105.0,956,518.5
11155.0,956,518.5
11205.0,956,518.5
11255.0,955,518.5
11305.0,956,518.5
11355.0,956,518.5
11405.0,956,518.5
11455.0,956,518.5
11505.0,956,518.5
11555.0,956,518.5
11606.0,956,518.5
11656.0,956,518.5
11706.0,957,518.5
11756.0,957,518.5
11806.0,958,518.5
11856.0,958,518.5
11906.0,958,518.5
11956.0,957,518.5
12006.0,957,518.5
12056.0,957,518.5
12106.0,957,518.5
12156.0,957,518.5
12206.0,957,518.5
12256.0,957,518.5
12306.0,957,518.5
12356.0,957,518.5
12406.0,957,518.5
12456.0,957,518.5
12506.0,957,518.5
12556.0,957,518.5
12606.0,957,518.5
12656.0,957,518.5
12706.0,957,518.5
12756.0,957,518.5
12806.0,957,518.5
12856.0,957,518.5
12906.0,957,518.5
12956.0,957,518.5
13006.0,958,518.5
13056.0,957,518.5
13106.0,957,518.5
13156.0,957,518.5
13206.0,957,518.5
13256.0,957,518.5
13306.0,957,518.5
13356.0,957,518.5
13406.0,957,518.5
13456.0,957,518.5
13506.0,957,518.5
13556.0,958,518.5
13606.0,957,518.5
13656.0,957,518.5
13706.0,957,518.5
13756.0,957,518.5
13806.0,957,518.5
13856.0,957,518.5
13906.0,957,518.5
13956.0,957,518.5
14006.0,957,518.5
14056.0,957,518.5
14106.0,957,518.5
14156.0,957,518.5
14206.0,957,518.5
14256.0,958,518.5
14306.0,957,518.5
14356.0,957,518.5
14406.0,958,518.5
14456.0,957,518.5
14507.0,957,518.5
14557.0,957,518.5
14607.0,957,518.5
14657.0,958,518.5
14707.0,957,518.5
14757.0,957,518.5
14807.0,958,518.5
14857.0,957,518.5
14907.0,957,518.5
14957.0,957,518.5
15007.0,957,518.5
15057.0,957,518.5
15107.0,957,518.5
15157.0,957,518.5
15207.0,957,518.5
15257.0,957,518.5
15307.0,957,518.5
15357.0,957,518.5
15407.0,957,518.5
15457.0,957,518.5
15507.0,957,518.5
15557.0,957,518.5
15607.0,957,518.5
15657.0,958,518.5
15707.0,957,518.5
15757.0,957,518.5
15807.0,957,518.5
15857.0,957,518.5
15907.0,957,518.5
15958.0,957,518.5
16008.0,957,518.5
16058.0,957,518.5
16108.0,957,518.5
16158.0,957,518.5
16208.0,957,518.5
16258.0,957,518.5
16308.0,957,518.5
16358.0,957,518.5
16408.0,957,518.5
16458.0,957,518.5
16508.0,957,518.5
16558.0,957,518.5
16608.0,957,518.5
16658.0,957,518.5
16708.0,957,518.5
16758.0,957,518.5
16808.0,957,518.5
16858.0,957,518.5
16908.0,957,518.5
16958.0,957,518.5
17008.0,958,518.5
17058.0,957,518.5
17108.0,958,518.5
17158.0,958,518.5
17208.0,958,518.5
17258.0,957,518.5
17308.0,958,518.5
17358.0,957,518.5
17408.0,958,518.5
17458.0,957,518.5
17508.0,957,518.5
17558.0,958,518.5
17608.0,957,518.5
17658.0,957,518.5
17708.0,958,518.5
17758.0,957,518.5
17808.0,957,518.5
17858.0,957,518.5
17908.0,958,518.5
17958.0,958,518.5
18008.0,958,518.5
18058.0,958,518.5
18108.0,958,518.5
18158.0,958,518.5
18208.0,958,518.5
18258.0,958,518.5
18308.0,958,518.5
18358.0,957,518.5
18408.0,958,518.5
18458.0,958,518.5
18508.0,958,518.5
18558.0,958,518.5
18608.0,957,518.5
18658.0,957,518.5
18708.0,956,518.5
50.0,955,518.5
100.0,955,518.5
150.0,954,518.5
200.0,954,518.5
250.0,955,518.5
300.0,954,518.5
350.0,955,518.5
400.0,954,518.5
450.0,954,518.5
500.0,955,518.5
550.0,955,518.5
600.0,955,518.5
650.0,955,518.5
700.0,955,518.5
750.0,955,518.5
800.0,955,518.5
850.0,955,518.5
900.0,956,518.5
950.0,956,518.5
1000.0,956,518.5
1050.0,956,518.5
1100.0,956,518.5
1150.0,957,518.5
1200.0,956,518.5
1250.0,956,518.5
1300.0,957,518.5
1350.0,956,518.5
1400.0,956,518.5
1451.0,957,518.5
1501.0,956,518.5
1551.0,956,518.5
1601.0,956,518.5
1651.0,956,518.5
1701.0,956,518.5
1751.0,956,518.5
1801.0,956,518.5
1851.0,956,518.5
1901.0,956,518.5
1951.0,956,518.5
2001.0,957,518.5
2051.0,956,518.5
2101.0,956,518.5
2151.0,956,518.5
2201.0,956,518.5
2251.0,957,518.5
2301.0,957,518.5
2351.0,957,518.5
2401.0,957,518.5
2451.0,957,518.5
2501.0,957,518.5
2551.0,958,518.5
2601.0,957,518.5
2651.0,957,518.5
2701.0,957,518.5
2751.0,957,518.5
2801.0,957,518.5
2851.0,958,518.5
2902.0,957,518.5
2952.0,957,518.5
3002.0,957,518.5
3052.0,957,518.5
3102.0,956,518.5
3152.0,957,518.5
3202.0,956,518.5
3252.0,957,518.5
3302.0,957,518.5
3352.0,957,518.5
3402.0,957,518.5
3452.0,957,518.5
3502.0,957,518.5
3552.0,957,518.5
3602.0,956,518.5
3652.0,957,518.5
3702.0,957,518.5
3752.0,956,518.5
3802.0,957,518.5
3852.0,957,518.5
3902.0,957,518.5
3952.0,957,518.5
4002.0,957,518.5
4052.0,957,518.5
4102.0,957,518.5
4152.0,957,518.5
4202.0,957,518.5
4252.0,957,518.5
4302.0,957,518.5
4352.0,957,518.5
4402.0,957,518.5
4452.0,957,518.5
4502.0,957,518.5
4552.0,957,518.5
4602.0,957,518.5
4652.0,957,518.5
4702.0,957,518.5
4752.0,957,518.5
4802.0,957,518.5
4852.0,957,518.5
4902.0,957,518.5
4952.0,957,518.5
5002.0,957,518.5
5052.0,956,518.5
5102.0,956,518.5
5152.0,957,518.5
5202.0,956,518.5
5252.0,957,518.5
5302.0,957,518.5
5352.0,957,518.5
5402.0,957,518.5
5452.0,957,518.5
5502.0,956,518.5
5552.0,957,518.5
5602.0,957,518.5
5652.0,957,518.5
5702.0,957,518.5
5752.0,957,518.5
5803.0,957,518.5
5853.0,957,518.5
5903.0,957,518.5
5953.0,957,518.5
6003.0,957,518.5
6053.0,957,518.5
6103.0,957,518.5
6153.0,957,518.5
6203.0,957,518.5
6253.0,957,518.5
6303.0,956,518.5
6353.0,956,518.5
6403.0,957,518.5
6453.0,956,518.5
6503.0,956,518.5
6553.0,957,518.5
6603.0,956,518.5
6653.0,956,518.5
6703.0,956,518.5
6753.0,956,518.5
6803.0,957,518.5
6853.0,956,518.5
6903.0,956,518.5
6953.0,957,518.5
7003.0,956,518.5
7053.0,956,518.5
7103.0,957,518.5
7153.0,956,518.5
7203.0,957,518.5
7254.0,956,518.5
7304.0,956,518.5
7354.0,956,518.5
7404.0,956,518.5
7454.0,956,518.5
7504.0,957,518.5
7554.0,957,518.5
7604.0,957,518.5
7654.0,958,518.5
7704.0,957,518.5
7754.0,957,518.5
7804.0,957,518.5
7854.0,957,518.5
7904.0,957,518.5
7954.0,957,518.5
8004.0,957,518.5
8054.0,957,518.5
8104.0,957,518.5
8154.0,957,518.5
8204.0,958,518.5
8254.0,957,518.5
8304.0,957,518.5
8354.0,956,518.5
8404.0,956,518.5
8454.0,955,518.5
8504.0,956,518.5
8554.0,956,518.5
8604.0,956,518.5
8654.0,956,518.5
8704.0,956,518.5
8754.0,957,518.5
8804.0,957,518.5
8854.0,957,518.5
8904.0,957,518.5
8954.0,957,518.5
9004.0,957,518.5
9054.0,956,518.5
9104.0,956,518.5
9154.0,956,518.5
9204.0,956,518.5
9254.0,955,518.5
9304.0,956,518.5
9354.0,955,518.5
9404.0,956,518.5
9454.0,956,518.5
9504.0,956,518.5
9554.0,956,518.5
9604.0,956,518.5
9654.0,956,518.5
9704.0,957,518.5
9754.0,957,518.5
9804.0,956,518.5
9854.0,957,518.5
9904.0,955,518.5
9954.0,954,518.5
10004.0,954,518.5
10054.0,953,518.5
10104.0,953,518.5
10155.0,953,518.5
10205.0,953,518.5
10255.0,953,518.5
10305.0,953,518.5
10355.0,953,518.5
10405.0,953,518.5
10455.0,953,518.5
10505.0,953,518.5
10555.0,953,518.5
10605.0,953,518.5
10655.0,953,518.5
10705.0,954,518.5
10755.0,953,518.5
10805.0,953,518.5
10855.0,954,518.5
10905.0,953,518.5
10955.0,954,518.5
11005.0,954,518.5
11055.0,954,518.5
11105.0,954,518.5
11155.0,953,518.5
11205.0,953,518.5
11255.0,954,518.5
11305.0,954,518.5
11355.0,953,518.5
11405.0,953,518.5
11455.0,953,518.5
11505.0,954,518.5
11555.0,953,518.5
11606.0,953,518.5
11656.0,954,518.5
11706.0,954,518.5
11756.0,953,518.5
11806.0,954,518.5
11856.0,953,518.5
11906.0,953,518.5
11956.0,953,518.5
12006.0,953,518.5
12056.0,953,518.5
12106.0,953,518.5
12156.0,953,518.5
12206.0,954,518.5
12256.0,953,518.5
12306.0,953,518.5
12356.0,954,518.5
12406.0,953,518.5
12456.0,953,518.5
12506.0,953,518.5
12556.0,953,518.5
12606.0,953,518.5
12656.0,954,518.5
12706.0,953,518.5
12756.0,954,518.5
12806.0,953,518.5
12856.0,953,518.5
12906.0,954,518.5
12956.0,953,518.5
13006.0,953,518.5
13056.0,953,518.5
13106.0,954,518.5
13156.0,953,518.5
13206.0,953,518.5
13256.0,953,518.5
13306.0,954,518.5
13356.0,953,518.5
13406.0,953,518.5
13456.0,954,518.5
13506.0,954,518.5
13556.0,953,518.5
13606.0,954,518.5
13656.0,953,518.5
13706.0,953,518.5
13756.0,954,518.5
13806.0,953,518.5
13856.0,954,518.5
13906.0,953,518.5
13956.0,953,518.5
14006.0,954,518.5
14056.0,954,518.5
14106.0,954,518.5
14156.0,954,518.5
14206.0,953,518.5
14256.0,953,518.5
14306.0,953,518.5
14356.0,953,518.5
14406.0,954,518.5
14456.0,953,518.5
14507.0,953,518.5
14557.0,954,518.5
14607.0,953,518.5
14657.0,954,518.5
14707.0,954,518.5
14757.0,953,518.5
14807.0,953,518.5
14857.0,953,518.5
14907.0,953,518.5
14957.0,954,518.5
15007.0,953,518.5
15057.0,954,518.5
15107.0,954,518.5
15157.0,954,518.5
15207.0,953,518.5
15257.0,954,518.5
15307.0,954,518.5
15357.0,954,518.5
15407.0,953,518.5
15457.0,953,518.5
15507.0,954,518.5
15557.0,954,518.5
15607.0,953,518.5
15657.0,954,518.5
15707.0,954,518.5
15757.0,954,518.5
15807.0,954,518.5
15857.0,953,518.5
15907.0,954,518.5
15958.0,954,518.5
16008.0,953,518.5
16058.0,955,518.5
16108.0,953,518.5
16158.0,953,518.5
16208.0,953,518.5
16258.0,953,518.5
16308.0,953,518.5
16358.0,953,518.5
16408.0,953,518.5
16458.0,953,518.5
16508.0,953,518.5
16558.0,953,518.5
16608.0,954,518.5
16658.0,952,518.5
16708.0,953,518.5
16758.0,953,518.5
16808.0,953,518.5
16858.0,953,518.5
16908.0,953,518.5
16958.0,953,518.5
17008.0,953,518.5
17058.0,953,518.5
17108.0,953,518.5
17158.0,953,518.5
17208.0,953,518.5
17258.0,953,518.5
17308.0,953,518.5
17358.0,953,518.5
17408.0,952,518.5
17458.0,953,518.5
17508.0,953,518.5
17558.0,953,518.5
17608.0,953,518.5
17658.0,953,518.5
17708.0,952,518.5
17758.0,953,518.5
17808.0,952,518.5
17858.0,952,518.5
17908.0,952,518.5
17958.0,952,518.5
18008.0,952,518.5
18058.0,952,518.5
18108.0,953,518.5
18158.0,952,518.5
18208.0,952,518.5
18258.0,952,518.5
18308.0,952,518.5
18358.0,953,518.5
18408.0,952,518.5
18458.0,952,518.5
18508.0,953,518.5
18558.0,953,518.5
18608.0,953,518.5
18658.0,953,518.5
18708.0,953,518.5
18758.0,953,518.5
18808.0,953,518.5
18859.0,953,518.5
18909.0,953,518.5
18959.0,953,518.5
19009.0,953,518.5
19059.0,953,518.5
19109.0,953,518.5
19159.0,953,518.5
19209.0,953,518.5
19259.0,953,518.5
19309.0,953,518.5
19359.0,953,518.5
19409.0,953,518.5
19459.0,952,518.5
19509.0,953,518.5
19559.0,952,518.5
19609.0,952,518.5
19659.0,953,518.5
19709.0,953,518.5
19759.0,953,518.5
19809.0,953,518.5
19859.0,953,518.5
19909.0,953,518.5
19959.0,953,518.5
20009.0,952,518.5
20059.0,953,518.5
20109.0,952,518.5
20159.0,953,518.5
20209.0,952,518.5
20259.0,952,518.5
20310.0,953,518.5
20360.0,953,518.5
20410.0,953,518.5
20460.0,953,518.5
20510.0,952,518.5
20560.0,953,518.5
20610.0,953,518.5
20660.0,953,518.5
20710.0,953,518.5
20760.0,954,518.5
20810.0,954,518.5
20860.0,954,518.5
20910.0,954,518.5
20960.0,954,518.5
21010.0,954,518.5
21060.0,954,518.5
21110.0,954,518.5
21160.0,954,518.5
21210.0,954,518.5
21260.0,953,518.5
21310.0,954,518.5
21360.0,954,518.5
21410.0,953,518.5
21460.0,954,518.5
21510.0,954,518.5
21560.0,954,518.5
21610.0,954,518.5
21660.0,954,518.5
21710.0,954,518.5
21760.0,954,518.5
21810.0,954,518.5
21860.0,954,518.5
21910.0,954,518.5
21960.0,954,518.5
22010.0,954,518.5
22060.0,954,518.5
22110.0,954,518.5
22160.0,953,518.5
22210.0,954,518.5
22260.0,954,518.5
22310.0,954,518.5
22360.0,953,518.5
22410.0,954,518.5
22460.0,953,518.5
22510.0,953,518.5
22560.0,953,518.5
22610.0,953,518.5
22660.0,953,518.5
22710.0,953,518.5
22760.0,953,518.5
22810.0,954,518.5
22860.0,953,518.5
22910.0,953,518.5
22960.0,953,518.5
23010.0,953,518.5
23060.0,953,518.5
23110.0,953,518.5
23160.0,953,518.5
23211.0,953,518.5
23261.0,952,518.5
23311.0,952,518.5
23361.0,953,518.5
23411.0,952,518.5
23461.0,952,518.5
23511.0,952,518.5
23561.0,952,518.5
23611.0,953,518.5
23661.0,952,518.5
23711.0,949,518.5
23761.0,953,518.5
23811.0,953,518.5
23861.0,954,518.5
23911.0,955,518.5
23961.0,955,518.5
24011.0,955,518.5
24061.0,956,518.5
24111.0,956,518.5
24161.0,956,518.5
24211.0,956,518.5
24261.0,956,518.5
24311.0,955,518.5
24361.0,954,518.5
24411.0,954,518.5
24461.0,954,518.5
24511.0,950,518.5
24561.0,949,518.5
24611.0,949,518.5
24662.0,949,518.5
24712.0,949,518.5
24762.0,949,518.5
24812.0,949,518.5
24862.0,949,518.5
24912.0,949,518.5
24962.0,949,518.5
25012.0,949,518.5
25062.0,949,518.5
25112.0,949,518.5
25162.0,949,518.5
25212.0,949,518.5
25262.0,949,518.5
25312.0,949,518.5
25362.0,951,518.5
25412.0,952,518.5
25462.0,952,518.5
25512.0,952,518.5
25562.0,952,518.5
25612.0,952,518.5
25662.0,953,518.5
25712.0,953,518.5
25762.0,953,518.5
25812.0,953,518.5
25862.0,953,518.5
25912.0,953,518.5
25962.0,953,518.5
26012.0,953,518.5
26062.0,952,518.5
26112.0,952,518.5
26162.0,953,518.5
26212.0,953,518.5
26262.0,953,518.5
26312.0,953,518.5
26362.0,953,518.5
26412.0,953,518.5
26462.0,953,518.5
26512.0,953,518.5
26562.0,953,518.5
26612.0,953,518.5
26662.0,954,518.5
26712.0,954,518.5
26762.0,953,518.5
26812.0,954,518.5
26862.0,954,518.5
26912.0,954,518.5
26962.0,954,518.5
27012.0,954,518.5
27062.0,954,518.5
27112.0,953,518.5
27162.0,953,518.5
27212.0,954,518.5
27262.0,954,518.5
27312.0,953,518.5
27362.0,954,518.5
27412.0,953,518.5
27462.0,953,518.5
27512.0,954,518.5
27563.0,953,518.5
27613.0,953,518.5
27663.0,952,518.5
27713.0,952,518.5
27763.0,952,518.5
27813.0,952,518.5
27863.0,952,518.5
27913.0,952,518.5
27963.0,952,518.5
28013.0,952,518.5
28063.0,953,518.5
28113.0,953,518.5
28163.0,953,518.5
28213.0,954,518.5
28263.0,953,518.5
28313.0,953,518.5
28363.0,953,518.5
28413.0,953,518.5
28463.0,954,518.5
28513.0,954,518.5
28563.0,954,518.5
28613.0,954,518.5
28663.0,953,518.5
28713.0,954,518.5
28763.0,954,518.5
28813.0,954,518.5
28863.0,954,518.5
28913.0,954,518.5
28963.0,955,518.5
29014.0,955,518.5
29064.0,954,518.5
29114.0,955,518.5
29164.0,955,518.5
29214.0,955,518.5
29264.0,955,518.5
29314.0,955,518.5
29364.0,955,518.5
29414.0,955,518.5
29464.0,955,518.5
29514.0,955,518.5
29564.0,955,518.5
29614.0,955,518.5
29664.0,955,518.5
29714.0,956,518.5
29764.0,956,518.5
29814.0,955,518.5
29864.0,956,518.5
29914.0,956,518.5
29964.0,956,518.5
30014.0,955,518.5
30064.0,955,518.5
30114.0,955,518.5
30164.0,955,518.5
30214.0,955,518.5
30264.0,955,518.5
30314.0,954,518.5
30364.0,953,518.5
30414.0,953,518.5
30464.0,953,518.5
30514.0,953,518.5
30564.0,953,518.5
30614.0,952,518.5
30664.0,953,518.5
30714.0,953,518.5
30764.0,954,518.5
30814.0,955,518.5
30864.0,955,518.5
30914.0,955,518.5
30964.0,955,518.5
31014.0,956,518.5
31064.0,957,518.5
31114.0,956,518.5
31164.0,956,518.5
31214.0,955,518.5
31264.0,953,518.5
31314.0,953,518.5
31364.0,953,518.5
31414.0,953,518.5
31464.0,953,518.5
31514.0,953,518.5
31564.0,953,518.5
31614.0,953,518.5
31664.0,953,518.5
31714.0,952,518.5
31764.0,953,518.5
31814.0,952,518.5
31864.0,953,518.5
31915.0,953,518.5
31965.0,953,518.5
32015.0,952,518.5
32065.0,953,518.5
32115.0,953,518.5
32165.0,953,518.5
32215.0,953,518.5
32265.0,953,518.5
32315.0,953,518.5
32365.0,953,518.5
32415.0,953,518.5
32465.0,953,518.5
32515.0,953,518.5
32565.0,953,518.5
32615.0,953,518.5
32665.0,953,518.5
32715.0,953,518.5
32765.0,953,518.5
32815.0,953,518.5
32865.0,953,518.5
32915.0,953,518.5
32965.0,952,518.5
33015.0,954,518.5
33065.0,953,518.5
33115.0,953,518.5
33165.0,953,518.5
33215.0,953,518.5
33265.0,953,518.5
33315.0,953,518.5
33366.0,953,518.5
33416.0,953,518.5
33466.0,953,518.5
33516.0,953,518.5
33566.0,953,518.5
33616.0,953,518.5
33666.0,953,518.5
33716.0,953,518.5
33766.0,953,518.5
33816.0,953,518.5
33866.0,953,518.5
33916.0,953,518.5
33966.0,953,518.5
34016.0,953,518.5
34066.0,953,518.5
34116.0,953,518.5
34166.0,953,518.5
34216.0,953,518.5
34266.0,953,518.5
34316.0,953,518.5
34366.0,953,518.5
34416.0,953,518.5
34466.0,953,518.5
34516.0,953,518.5
34566.0,953,518.5
34616.0,953,518.5
34666.0,953,518.5
34716.0,953,518.5
34766.0,953,518.5
34816.0,953,518.5
34866.0,953,518.5
34916.0,953,518.5
34966.0,953,518.5
35016.0,953,518.5
35066.0,953,518.5
35116.0,953,518.5
35166.0,953,518.5
35216.0,953,518.5
35266.0,953,518.5
35316.0,953,518.5
35366.0,953,518.5
35416.0,953,518.5
35466.0,953,518.5
35516.0,953,518.5
35566.0,953,518.5
35616.0,953,518.5
35666.0,950,518.5
35716.0,952,518.5
35766.0,953,518.5
35816.0,953,518.5
35866.0,953,518.5
35916.0,954,518.5
35966.0,953,518.5
36016.0,952,518.5
36066.0,954,518.5
36116.0,955,518.5
36166.0,956,518.5
36216.0,955,518.5
36267.0,955,518.5
36317.0,955,518.5
36367.0,955,518.5
36417.0,955,518.5
36467.0,955,518.5
36517.0,954,518.5
36567.0,954,518.5
36617.0,954,518.5
36667.0,954,518.5
